<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.05	07:20:00	12694.70	12695.00	12692.20	12692.90	1055	0	0
2021.01.05	07:25:00	12692.50	12693.00	12683.90	12684.90	2005	0	0
2021.01.05	07:30:00	12684.30	12685.40	12679.00	12683.80	2165	0	0
2021.01.05	07:35:00	12683.90	12691.80	12683.30	12685.20	2255	0	0
2021.01.05	07:40:00	12685.50	12691.30	12681.50	12686.40	3525	0	0
2021.01.05	07:45:00	12686.40	12691.30	12684.30	12689.00	2125	0	0
2021.01.05	07:50:00	12689.30	12695.50	12687.80	12690.80	2445	0	0
2021.01.05	07:55:00	12690.70	12697.40	12688.20	12697.20	2755	0	0
2021.01.05	08:00:00	12696.80	12715.90	12696.40	12710.90	5205	0	0
2021.01.05	08:05:00	12710.50	12711.40	12697.40	12698.70	2785	0	0
2021.01.05	08:10:00	12698.20	12701.80	12696.70	12699.40	1755	0	0
2021.01.05	08:15:00	12699.00	12704.90	12697.00	12704.00	2025	0	0
2021.01.05	08:20:00	12704.30	12710.40	12702.90	12708.50	2505	0	0
2021.01.05	08:25:00	12708.50	12708.50	12702.30	12704.00	1775	0	0
2021.01.05	08:30:00	12704.30	12710.30	12702.90	12705.70	2945	0	0
2021.01.05	08:35:00	12705.30	12707.90	12700.80	12704.20	2885	0	0
2021.01.05	08:40:00	12704.30	12714.30	12704.30	12709.90	3105	0	0
2021.01.05	08:45:00	12710.20	12713.20	12706.70	12707.30	2185	0	0
2021.01.05	08:50:00	12707.50	12713.90	12697.90	12709.00	3775	0	0
2021.01.05	08:55:00	12709.20	12713.30	12701.20	12713.20	2905	0	0
2021.01.05	09:00:00	12713.20	12715.20	12701.80	12705.00	4875	0	0
2021.01.05	09:05:00	12706.00	12709.50	12703.50	12706.30	2535	0	0
2021.01.05	09:10:00	12705.00	12710.80	12693.90	12697.50	5205	0	0
2021.01.05	09:15:00	12697.80	12712.80	12697.40	12711.70	3385	0	0
2021.01.05	09:20:00	12711.50	12713.20	12708.30	12710.90	1865	0	0
2021.01.05	09:25:00	12710.70	12712.30	12708.90	12708.90	1945	0	0
2021.01.05	09:30:00	12708.80	12712.20	12703.00	12704.80	2315	0	0
2021.01.05	09:35:00	12704.90	12709.40	12703.70	12707.80	1805	0	0
2021.01.05	09:40:00	12707.70	12710.50	12699.80	12701.90	2885	0	0
2021.01.05	09:45:00	12701.70	12701.70	12676.30	12676.90	6915	0	0
2021.01.05	09:50:00	12676.70	12683.40	12667.70	12669.40	5955	0	0
2021.01.05	09:55:00	12669.30	12669.30	12646.20	12654.50	9465	0	0
2021.01.05	10:00:00	12655.00	12681.00	12653.70	12679.20	5145	0	0
2021.01.05	10:05:00	12679.30	12699.50	12677.00	12696.40	5365	0	0
2021.01.05	10:10:00	12696.40	12704.20	12695.00	12699.30	3555	0	0
2021.01.05	10:15:00	12698.90	12713.40	12697.80	12708.80	4325	0	0
2021.01.05	10:20:00	12708.50	12709.00	12697.00	12700.30	2965	0	0
2021.01.05	10:25:00	12700.50	12711.00	12699.20	12706.50	3845	0	0
2021.01.05	10:30:00	12706.40	12720.80	12706.20	12719.40	3435	0	0
2021.01.05	10:35:00	12719.20	12719.30	12707.50	12707.90	2095	0	0
2021.01.05	10:40:00	12708.00	12712.70	12699.00	12703.20	3065	0	0
2021.01.05	10:45:00	12703.40	12704.50	12695.50	12698.00	3075	0	0
2021.01.05	10:50:00	12698.20	12699.40	12686.70	12698.30	5295	0	0
2021.01.05	10:55:00	12698.70	12704.90	12696.70	12699.80	3405	0	0
2021.01.05	11:00:00	12698.80	12707.50	12692.50	12706.30	4085	0	0
2021.01.05	11:05:00	12706.50	12709.50	12700.20	12703.00	3345	0	0
2021.01.05	11:10:00	12703.20	12710.40	12698.80	12709.30	3325	0	0
2021.01.05	11:15:00	12709.20	12713.40	12704.90	12710.00	2605	0	0
2021.01.05	11:20:00	12710.20	12711.00	12700.90	12704.00	2345	0	0
2021.01.05	11:25:00	12703.80	12705.20	12699.30	12702.30	2305	0	0
2021.01.05	11:30:00	12701.20	12710.30	12698.40	12710.30	2465	0	0
2021.01.05	11:35:00	12709.90	12718.30	12708.40	12716.80	3005	0	0
2021.01.05	11:40:00	12716.90	12722.30	12715.90	12718.40	2025	0	0
2021.01.05	11:45:00	12718.50	12719.90	12716.40	12716.40	1045	0	0
2021.01.05	11:50:00	12716.80	12719.50	12716.20	12719.20	1485	0	0
2021.01.05	11:55:00	12719.20	12721.00	12707.00	12707.90	2455	0	0
2021.01.05	12:00:00	12708.20	12717.40	12708.20	12715.50	2275	0	0
2021.01.05	12:05:00	12715.40	12719.80	12714.70	12717.90	1885	0	0
2021.01.05	12:10:00	12717.80	12718.40	12711.90	12714.80	1845	0	0
2021.01.05	12:15:00	12714.80	12715.30	12704.50	12709.20	2505	0	0
2021.01.05	12:20:00	12709.30	12710.50	12706.20	12708.20	1595	0	0
2021.01.05	12:25:00	12708.50	12708.90	12704.20	12704.90	1775	0	0
2021.01.05	12:30:00	12704.80	12708.40	12704.50	12705.70	1505	0	0
2021.01.05	12:35:00	12705.70	12712.20	12705.50	12712.20	1495	0	0
2021.01.05	12:40:00	12712.40	12716.50	12710.90	12713.20	1665	0	0
2021.01.05	12:45:00	12713.50	12713.90	12704.90	12705.40	1375	0	0
2021.01.05	12:50:00	12705.40	12709.50	12703.90	12706.70	2165	0	0
2021.01.05	12:55:00	12706.50	12711.70	12706.30	12709.70	1925	0	0
2021.01.05	13:00:00	12710.20	12719.00	12709.40	12718.20	2315	0	0
2021.01.05	13:05:00	12717.50	12722.70	12717.20	12720.90	1915	0	0
2021.01.05	13:10:00	12721.20	12723.00	12717.40	12720.00	1465	0	0
2021.01.05	13:15:00	12720.20	12729.30	12719.50	12723.90	2485	0	0
2021.01.05	13:20:00	12723.70	12727.20	12723.50	12723.90	1225	0	0
2021.01.05	13:25:00	12723.90	12730.70	12722.90	12725.00	1785	0	0
2021.01.05	13:30:00	12725.20	12725.70	12717.40	12718.70	2485	0	0
2021.01.05	13:35:00	12718.80	12719.50	12708.70	12708.80	2355	0	0
2021.01.05	13:40:00	12708.90	12709.40	12701.80	12703.80	2515	0	0
2021.01.05	13:45:00	12704.00	12706.00	12699.20	12704.80	2605	0	0
2021.01.05	13:50:00	12704.50	12711.20	12703.70	12706.50	2205	0	0
2021.01.05	13:55:00	12706.30	12706.30	12682.90	12695.20	5095	0	0
2021.01.05	14:00:00	12695.40	12699.90	12689.20	12694.90	3335	0	0
2021.01.05	14:05:00	12694.70	12695.00	12674.30	12677.70	4675	0	0
2021.01.05	14:10:00	12678.80	12686.50	12677.70	12685.40	3205	0	0
2021.01.05	14:15:00	12685.30	12685.70	12676.90	12677.00	2975	0	0
2021.01.05	14:20:00	12676.90	12680.90	12667.00	12679.90	5255	0	0
2021.01.05	14:25:00	12680.00	12681.90	12664.50	12665.90	4035	0	0
2021.01.05	14:30:00	12666.30	12671.70	12658.50	12668.70	4755	0	0
2021.01.05	14:35:00	12668.70	12681.20	12668.70	12674.90	3245	0	0
2021.01.05	14:40:00	12674.70	12676.90	12668.80	12676.20	3275	0	0
2021.01.05	14:45:00	12676.20	12685.30	12675.40	12684.90	2425	0	0
2021.01.05	14:50:00	12684.40	12690.70	12681.70	12688.90	2395	0	0
2021.01.05	14:55:00	12689.00	12689.70	12684.70	12687.30	2335	0	0
2021.01.05	15:00:00	12687.20	12689.20	12684.50	12684.50	2345	0	0
2021.01.05	15:05:00	12684.00	12685.40	12670.70	12677.20	4075	0	0
2021.01.05	15:10:00	12677.00	12679.50	12668.80	12670.90	2875	0	0
2021.01.05	15:15:00	12670.70	12672.40	12651.90	12659.30	5015	0	0
2021.01.05	15:20:00	12658.40	12660.00	12645.70	12649.30	3805	0	0
2021.01.05	15:25:00	12649.20	12653.80	12633.90	12641.50	5355	0	0
2021.01.05	15:30:00	12641.80	12647.00	12628.20	12634.80	5915	0	0
2021.01.05	15:35:00	12634.90	12650.80	12633.80	12645.90	3475	0	0
2021.01.05	15:40:00	12645.90	12647.50	12642.90	12645.00	2395	0	0
2021.01.05	15:45:00	12644.80	12648.70	12633.20	12634.50	4375	0	0
2021.01.05	15:50:00	12634.40	12640.30	12627.30	12638.90	3335	0	0
2021.01.05	15:55:00	12638.70	12639.50	12618.70	12618.90	6165	0	0
2021.01.05	16:00:00	12618.50	12632.80	12617.30	12629.90	3485	0	0
2021.01.05	16:05:00	12630.20	12637.90	12630.20	12636.20	2405	0	0
2021.01.05	16:10:00	12636.30	12649.70	12636.30	12648.80	4185	0	0
2021.01.05	16:15:00	12648.70	12650.20	12645.40	12649.40	2765	0	0
2021.01.05	16:20:00	12649.00	12649.70	12645.70	12648.90	1925	0	0
2021.01.05	16:25:00	12648.70	12661.20	12646.40	12655.40	4595	0	0
2021.01.05	16:30:00	12655.70	12702.30	12655.70	12700.50	12305	0	0
2021.01.05	16:35:00	12699.20	12730.20	12698.70	12728.40	9795	0	0
2021.01.05	16:40:00	12728.70	12757.90	12728.70	12752.70	9245	0	0
2021.01.05	16:45:00	12752.70	12758.70	12734.70	12744.80	7875	0	0
2021.01.05	16:50:00	12744.70	12768.70	12744.70	12767.40	7105	0	0
2021.01.05	16:55:00	12768.20	12773.80	12752.00	12755.50	7025	0	0
2021.01.05	17:00:00	12767.40	12779.00	12740.40	12776.90	11915	0	0
2021.01.05	17:05:00	12777.80	12782.20	12759.70	12769.90	9435	0	0
2021.01.05	17:10:00	12771.20	12777.80	12766.00	12769.70	6535	0	0
2021.01.05	17:15:00	12769.70	12790.50	12733.80	12739.20	10745	0	0
2021.01.05	17:20:00	12739.50	12744.20	12728.20	12742.90	6635	0	0
2021.01.05	17:25:00	12742.40	12759.80	12741.20	12753.40	6825	0	0
2021.01.05	17:30:00	12753.40	12755.70	12728.70	12743.20	7955	0	0
2021.01.05	17:35:00	12743.30	12756.20	12735.50	12748.90	7905	0	0
2021.01.05	17:40:00	12748.90	12755.90	12726.30	12729.70	7095	0	0
2021.01.05	17:45:00	12730.20	12746.70	12724.40	12743.70	8585	0	0
2021.01.05	17:50:00	12743.30	12768.30	12736.70	12764.00	7195	0	0
2021.01.05	17:55:00	12764.30	12765.50	12721.50	12723.20	6965	0	0
2021.01.05	18:00:00	12723.00	12742.90	12721.30	12736.00	8215	0	0
2021.01.05	18:05:00	12736.20	12745.90	12717.70	12724.20	6765	0	0
2021.01.05	18:10:00	12723.70	12732.00	12716.90	12725.40	6655	0	0
2021.01.05	18:15:00	12725.90	12725.90	12697.00	12708.70	7885	0	0
2021.01.05	18:20:00	12708.30	12717.90	12705.30	12717.00	5825	0	0
2021.01.05	18:25:00	12716.90	12739.50	12713.00	12739.20	5865	0	0
2021.01.05	18:30:00	12739.70	12750.50	12738.00	12747.30	3765	0	0
2021.01.05	18:35:00	12747.20	12752.20	12745.30	12749.40	3255	0	0
2021.01.05	18:40:00	12749.50	12751.90	12741.50	12743.00	4485	0	0
2021.01.05	18:45:00	12743.00	12751.50	12739.20	12747.70	5625	0	0
2021.01.05	18:50:00	12747.20	12753.80	12743.80	12749.40	4885	0	0
2021.01.05	18:55:00	12749.40	12750.70	12735.80	12738.30	4455	0	0
2021.01.05	19:00:00	12739.40	12742.70	12729.50	12737.70	5945	0	0
2021.01.05	19:05:00	12738.20	12749.90	12729.00	12737.20	7165	0	0
2021.01.05	19:10:00	12736.70	12743.40	12724.50	12728.30	4915	0	0
2021.01.05	19:15:00	12728.50	12728.90	12711.20	12724.30	6135	0	0
2021.01.05	19:20:00	12724.20	12727.90	12717.50	12723.20	4735	0	0
2021.01.05	19:25:00	12722.80	12726.90	12715.20	12719.90	5595	0	0
2021.01.05	19:30:00	12720.20	12731.20	12718.30	12727.40	5125	0	0
2021.01.05	19:35:00	12727.20	12732.40	12723.40	12731.80	4775	0	0
2021.01.05	19:40:00	12731.70	12734.00	12713.90	12718.70	4575	0	0
2021.01.05	19:45:00	12718.50	12722.40	12713.20	12717.70	3895	0	0
2021.01.05	19:50:00	12717.20	12721.20	12712.40	12718.90	3785	0	0
2021.01.05	19:55:00	12719.80	12737.30	12717.90	12736.50	5135	0	0
2021.01.05	20:00:00	12736.90	12741.70	12734.00	12734.90	3005	0	0
2021.01.05	20:05:00	12734.40	12738.70	12733.20	12736.90	2895	0	0
2021.01.05	20:10:00	12737.30	12739.90	12734.20	12738.70	3115	0	0
2021.01.05	20:15:00	12739.00	12743.20	12735.90	12737.90	3685	0	0
2021.01.05	20:20:00	12737.70	12742.20	12734.00	12734.20	2515	0	0
2021.01.05	20:25:00	12734.40	12737.20	12731.80	12734.40	2775	0	0
2021.01.05	20:30:00	12734.20	12750.30	12733.70	12750.20	3605	0	0
2021.01.05	20:35:00	12750.20	12753.30	12746.20	12748.20	3625	0	0
2021.01.05	20:40:00	12748.50	12754.00	12748.50	12752.30	2325	0	0
2021.01.05	20:45:00	12752.40	12764.00	12752.40	12759.40	3735	0	0
2021.01.05	20:50:00	12759.30	12765.70	12756.30	12756.40	3115	0	0
2021.01.05	20:55:00	12756.50	12762.50	12756.30	12760.70	3025	0	0
2021.01.05	21:00:00	12760.50	12785.00	12759.90	12781.40	4565	0	0
2021.01.05	21:05:00	12781.00	12797.80	12781.00	12793.50	3895	0	0
2021.01.05	21:10:00	12793.70	12795.50	12787.40	12792.20	3345	0	0
2021.01.05	21:15:00	12792.40	12798.40	12788.80	12793.30	3895	0	0
2021.01.05	21:20:00	12793.30	12795.00	12788.80	12794.20	2785	0	0
2021.01.05	21:25:00	12794.90	12798.70	12790.00	12793.20	3245	0	0
2021.01.05	21:30:00	12795.20	12806.90	12795.20	12801.90	4265	0	0
2021.01.05	21:35:00	12802.30	12806.00	12798.70	12799.70	3105	0	0
2021.01.05	21:40:00	12800.30	12810.40	12800.00	12804.90	4075	0	0
2021.01.05	21:45:00	12805.00	12806.70	12799.20	12800.50	3105	0	0
2021.01.05	21:50:00	12800.70	12802.30	12781.20	12782.20	3745	0	0
2021.01.05	21:55:00	12782.70	12786.40	12777.20	12780.70	4405	0	0
2021.01.05	22:00:00	12782.90	12790.70	12778.00	12789.80	4715	0	0
2021.01.05	22:05:00	12789.90	12799.90	12787.40	12796.70	4185	0	0
2021.01.05	22:10:00	12796.80	12799.50	12790.40	12791.50	4445	0	0
2021.01.05	22:15:00	12791.80	12794.40	12781.90	12790.90	4565	0	0
2021.01.05	22:20:00	12791.30	12792.20	12769.30	12775.80	6015	0	0
2021.01.05	22:25:00	12775.70	12776.70	12767.20	12767.50	3565	0	0
2021.01.05	22:30:00	12766.90	12776.40	12763.90	12772.50	4945	0	0
2021.01.05	22:35:00	12772.40	12780.80	12767.40	12768.30	3615	0	0
2021.01.05	22:40:00	12768.00	12789.90	12762.50	12789.70	4835	0	0
2021.01.05	22:45:00	12788.70	12804.20	12785.00	12803.70	5575	0	0
2021.01.05	22:50:00	12803.50	12808.30	12789.20	12805.20	6705	0	0
2021.01.05	22:55:00	12805.20	12807.70	12793.70	12800.20	6685	0	0
2021.01.05	23:00:00	12799.30	12815.90	12795.90	12811.50	4355	0	0
2021.01.05	23:05:00	12811.00	12811.40	12803.50	12806.20	2405	0	0
2021.01.05	23:10:00	12806.00	12809.00	12796.30	12799.70	4325	0	0
2021.01.05	23:30:00	12803.90	12807.20	12800.00	12801.70	2245	0	0
2021.01.05	23:35:00	12801.70	12807.20	12801.70	12806.80	1735	0	0
2021.01.05	23:40:00	12806.50	12816.90	12806.50	12812.40	2375	0	0
2021.01.05	23:45:00	12812.50	12815.00	12807.70	12809.40	1585	0	0
2021.01.05	23:50:00	12809.50	12815.50	12809.00	12814.00	1845	0	0
2021.01.05	23:55:00	12812.50	12814.40	12810.00	12812.20	1315	0	0
2021.01.06	01:00:00	12812.80	12816.80	12801.70	12805.40	4525	0	0
2021.01.06	01:05:00	12805.70	12806.20	12797.90	12798.80	2075	0	0
2021.01.06	01:10:00	12799.50	12803.40	12797.50	12797.80	2065	0	0
2021.01.06	01:15:00	12797.20	12798.90	12794.20	12796.50	1475	0	0
2021.01.06	01:20:00	12797.80	12802.00	12796.70	12799.90	1725	0	0
2021.01.06	01:25:00	12798.80	12799.00	12795.80	12796.30	965	0	0
2021.01.06	01:30:00	12797.00	12797.90	12790.40	12792.90	2295	0	0
2021.01.06	01:35:00	12793.00	12799.00	12791.30	12798.20	1315	0	0
2021.01.06	01:40:00	12798.00	12798.90	12795.90	12796.50	1475	0	0
2021.01.06	01:45:00	12796.70	12801.20	12793.50	12800.90	2065	0	0
2021.01.06	01:50:00	12801.00	12804.30	12798.00	12802.40	2225	0	0
2021.01.06	01:55:00	12802.20	12803.70	12798.90	12803.20	2165	0	0
2021.01.06	02:00:00	12803.70	12819.70	12802.00	12810.00	5845	0	0
2021.01.06	02:05:00	12810.30	12813.30	12803.30	12804.00	2605	0	0
2021.01.06	02:10:00	12804.00	12807.80	12801.40	12806.70	2205	0	0
2021.01.06	02:15:00	12806.80	12816.30	12805.90	12815.50	2445	0	0
2021.01.06	02:20:00	12816.00	12841.40	12816.00	12838.40	5425	0	0
2021.01.06	02:25:00	12838.50	12843.00	12832.80	12834.70	3265	0	0
2021.01.06	02:30:00	12835.00	12840.80	12831.90	12839.80	2615	0	0
2021.01.06	02:35:00	12839.90	12845.00	12835.50	12844.00	3445	0	0
2021.01.06	02:40:00	12844.20	12849.80	12836.90	12849.80	5215	0	0
2021.01.06	02:45:00	12849.20	12852.00	12838.00	12840.90	3745	0	0
2021.01.06	02:50:00	12840.80	12841.70	12813.00	12822.40	6695	0	0
2021.01.06	02:55:00	12822.40	12822.50	12773.00	12786.50	10975	0	0
2021.01.06	03:00:00	12786.20	12791.80	12775.70	12785.00	7345	0	0
2021.01.06	03:05:00	12784.40	12799.90	12781.80	12797.90	4865	0	0
2021.01.06	03:10:00	12798.40	12799.80	12786.70	12790.20	4995	0	0
2021.01.06	03:15:00	12789.80	12790.30	12736.80	12744.30	14135	0	0
2021.01.06	03:20:00	12744.20	12744.40	12698.70	12719.20	9855	0	0
2021.01.06	03:25:00	12718.90	12720.70	12676.00	12694.90	11315	0	0
2021.01.06	03:30:00	12694.80	12715.80	12686.90	12711.80	6385	0	0
2021.01.06	03:35:00	12711.80	12713.00	12690.40	12698.20	9285	0	0
2021.01.06	03:40:00	12698.70	12720.70	12690.90	12708.90	7845	0	0
2021.01.06	03:45:00	12708.20	12709.40	12683.40	12706.80	8185	0	0
2021.01.06	03:50:00	12706.80	12725.50	12696.80	12724.50	6945	0	0
2021.01.06	03:55:00	12725.20	12735.40	12721.50	12727.00	7165	0	0
2021.01.06	04:00:00	12728.00	12746.30	12713.50	12739.40	9645	0	0
2021.01.06	04:05:00	12738.90	12739.70	12715.70	12718.40	5205	0	0
2021.01.06	04:10:00	12718.50	12725.80	12714.40	12717.20	6035	0	0
2021.01.06	04:15:00	12717.30	12733.30	12701.70	12708.70	8985	0	0
2021.01.06	04:20:00	12709.20	12709.30	12690.50	12703.50	6085	0	0
2021.01.06	04:25:00	12702.50	12719.20	12701.50	12713.20	4655	0	0
2021.01.06	04:30:00	12713.20	12722.50	12700.30	12704.80	4775	0	0
2021.01.06	04:35:00	12705.30	12714.00	12700.90	12710.50	4135	0	0
2021.01.06	04:40:00	12710.90	12711.20	12685.30	12691.40	5535	0	0
2021.01.06	04:45:00	12691.00	12696.20	12664.30	12672.30	8015	0	0
2021.01.06	04:50:00	12671.70	12672.20	12641.30	12642.70	9335	0	0
2021.01.06	04:55:00	12641.90	12657.70	12635.40	12653.50	6355	0	0
2021.01.06	05:00:00	12652.90	12653.50	12628.50	12638.90	9065	0	0
2021.01.06	05:05:00	12639.50	12657.40	12638.90	12653.00	5085	0	0
2021.01.06	05:10:00	12652.90	12666.00	12651.80	12662.30	4455	0	0
2021.01.06	05:15:00	12662.20	12666.70	12654.00	12663.30	4495	0	0
2021.01.06	05:20:00	12662.70	12663.90	12644.20	12648.20	5035	0	0
2021.01.06	05:25:00	12647.50	12657.20	12636.70	12637.20	5235	0	0
2021.01.06	05:30:00	12637.00	12641.70	12615.20	12639.50	7315	0	0
2021.01.06	05:35:00	12639.70	12641.30	12625.50	12627.20	3695	0	0
2021.01.06	05:40:00	12626.40	12641.50	12612.50	12639.00	10345	0	0
2021.01.06	05:45:00	12639.40	12645.30	12633.00	12635.20	4345	0	0
2021.01.06	05:50:00	12635.30	12650.20	12634.00	12644.90	4435	0	0
2021.01.06	05:55:00	12645.00	12646.30	12625.80	12630.90	4355	0	0
2021.01.06	06:00:00	12630.40	12632.90	12601.50	12624.00	7635	0	0
2021.01.06	06:05:00	12623.90	12634.70	12619.00	12628.00	4855	0	0
2021.01.06	06:10:00	12628.20	12636.70	12625.80	12634.90	2995	0	0
2021.01.06	06:15:00	12635.20	12645.40	12612.00	12619.40	7705	0	0
2021.01.06	06:20:00	12619.20	12646.40	12601.70	12641.70	12045	0	0
2021.01.06	06:25:00	12642.80	12656.20	12639.30	12654.30	5315	0	0
2021.01.06	06:30:00	12653.80	12653.80	12630.30	12633.40	6285	0	0
2021.01.06	06:35:00	12633.40	12643.40	12623.80	12628.50	6045	0	0
2021.01.06	06:40:00	12628.70	12635.80	12601.70	12613.40	7605	0	0
2021.01.06	06:45:00	12614.00	12619.80	12590.20	12598.20	8125	0	0
2021.01.06	06:50:00	12598.30	12620.20	12586.90	12620.20	7075	0	0
2021.01.06	06:55:00	12620.90	12621.80	12615.40	12620.50	2985	0	0
2021.01.06	07:00:00	12621.00	12626.40	12609.50	12622.70	5095	0	0
2021.01.06	07:05:00	12623.20	12626.50	12618.80	12624.70	3265	0	0
2021.01.06	07:10:00	12625.50	12636.90	12623.80	12634.90	4095	0	0
2021.01.06	07:15:00	12635.00	12647.00	12631.80	12636.40	4685	0	0
2021.01.06	07:20:00	12636.70	12643.20	12632.30	12639.70	4125	0	0
2021.01.06	07:25:00	12639.90	12642.50	12635.40	12638.00	2295	0	0
2021.01.06	07:30:00	12637.50	12639.80	12635.40	12636.90	1575	0	0
2021.01.06	07:35:00	12637.00	12639.40	12627.80	12636.50	3305	0	0
2021.01.06	07:40:00	12636.70	12642.70	12631.80	12642.70	2875	0	0
2021.01.06	07:45:00	12643.00	12643.30	12632.40	12633.00	2885	0	0
2021.01.06	07:50:00	12634.40	12636.50	12611.90	12614.40	4285	0	0
2021.01.06	07:55:00	12613.90	12625.40	12612.00	12619.40	5555	0	0
2021.01.06	08:00:00	12619.80	12627.40	12615.30	12626.50	4525	0	0
2021.01.06	08:05:00	12626.90	12639.80	12622.50	12639.80	2965	0	0
2021.01.06	08:10:00	12640.00	12649.20	12634.80	12648.20	2655	0	0
2021.01.06	08:15:00	12648.80	12672.50	12647.00	12671.00	4675	0	0
2021.01.06	08:20:00	12671.30	12673.90	12657.90	12662.50	5475	0	0
2021.01.06	08:25:00	12662.40	12666.00	12660.00	12664.70	3325	0	0
2021.01.06	08:30:00	12665.70	12668.40	12661.00	12667.70	2195	0	0
2021.01.06	08:35:00	12667.80	12669.50	12663.80	12668.80	2485	0	0
2021.01.06	08:40:00	12668.70	12674.30	12662.90	12663.40	3705	0	0
2021.01.06	08:45:00	12663.20	12663.70	12634.20	12641.50	5395	0	0
2021.01.06	08:50:00	12641.80	12643.80	12627.00	12632.40	4525	0	0
2021.01.06	08:55:00	12632.70	12642.40	12631.40	12639.30	3465	0	0
2021.01.06	09:00:00	12638.20	12656.50	12622.90	12651.90	7585	0	0
2021.01.06	09:05:00	12651.40	12671.20	12651.40	12661.90	4315	0	0
2021.01.06	09:10:00	12662.20	12666.30	12647.50	12656.30	5355	0	0
2021.01.06	09:15:00	12655.80	12666.20	12653.40	12656.40	4905	0	0
2021.01.06	09:20:00	12656.50	12656.50	12634.20	12635.30	6265	0	0
2021.01.06	09:25:00	12635.70	12637.70	12622.30	12631.00	5735	0	0
2021.01.06	09:30:00	12631.30	12646.70	12629.70	12645.40	4175	0	0
2021.01.06	09:35:00	12645.00	12656.90	12642.90	12647.90	4775	0	0
2021.01.06	09:40:00	12648.40	12650.70	12624.80	12626.40	5555	0	0
2021.01.06	09:45:00	12626.50	12631.50	12620.70	12625.40	5105	0	0
2021.01.06	09:50:00	12625.40	12630.40	12571.90	12573.80	8715	0	0
2021.01.06	09:55:00	12573.80	12585.00	12571.40	12581.30	5725	0	0
2021.01.06	10:00:00	12581.40	12605.80	12563.50	12594.30	10725	0	0
2021.01.06	10:05:00	12594.20	12599.20	12575.20	12586.30	8605	0	0
2021.01.06	10:10:00	12585.40	12592.80	12571.40	12576.00	9175	0	0
2021.01.06	10:15:00	12571.80	12575.50	12552.50	12553.40	8605	0	0
2021.01.06	10:20:00	12554.90	12558.40	12507.50	12519.20	13885	0	0
2021.01.06	10:25:00	12519.40	12532.00	12515.70	12530.80	5325	0	0
2021.01.06	10:30:00	12531.00	12541.40	12520.30	12539.50	5465	0	0
2021.01.06	10:35:00	12539.40	12556.70	12532.50	12551.50	6875	0	0
2021.01.06	10:40:00	12551.80	12552.40	12501.20	12511.40	11815	0	0
2021.01.06	10:45:00	12511.70	12532.90	12510.20	12528.70	5215	0	0
2021.01.06	10:50:00	12529.00	12539.90	12523.40	12530.20	6045	0	0
2021.01.06	10:55:00	12530.00	12540.00	12526.40	12527.20	5795	0	0
2021.01.06	11:00:00	12526.80	12559.40	12525.50	12557.40	7375	0	0
2021.01.06	11:05:00	12557.70	12566.30	12549.50	12555.80	6815	0	0
2021.01.06	11:10:00	12555.20	12562.30	12548.30	12556.40	5475	0	0
2021.01.06	11:15:00	12556.00	12569.00	12555.50	12560.00	5525	0	0
2021.01.06	11:20:00	12560.20	12566.50	12553.30	12557.40	3725	0	0
2021.01.06	11:25:00	12557.80	12563.30	12554.90	12559.80	3775	0	0
2021.01.06	11:30:00	12559.40	12565.90	12553.90	12563.30	3895	0	0
2021.01.06	11:35:00	12563.50	12571.30	12558.00	12567.90	3995	0	0
2021.01.06	11:40:00	12567.50	12570.90	12563.50	12568.00	2625	0	0
2021.01.06	11:45:00	12568.20	12589.20	12567.30	12586.80	4815	0	0
2021.01.06	11:50:00	12586.70	12598.20	12583.80	12589.40	3885	0	0
2021.01.06	11:55:00	12589.20	12601.00	12582.40	12590.50	5375	0	0
2021.01.06	12:00:00	12590.40	12592.40	12585.00	12585.70	3245	0	0
2021.01.06	12:05:00	12586.20	12587.50	12556.90	12566.30	6025	0	0
2021.01.06	12:10:00	12565.70	12577.30	12564.80	12572.50	4525	0	0
